,unique_model_name,model_scope,model_type,balance_method,scale_method,train_acc_score,test_acc_score,balance_acc_score,f1_score,precision_score,recall_score,roc_auc_score,confusion_matrix,classification_report,features,coef_values,date_recorded
0,secondary-logregr-fill0-nobal-noscale,NFT secondary sales,LogisticRegression(),None,None,0.7408124728511579,0.7408609368998087,0.7429703224195214,0.743129419216631,0.7037161843399965,0.7872194452611977,0.7429703224195214,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x7fde2db09790>,"              precision    recall  f1-score   support

           0       0.78      0.70      0.74    145918
           1       0.70      0.79      0.74    132639

    accuracy                           0.74    278557
   macro avg       0.74      0.74      0.74    278557
weighted avg       0.75      0.74      0.74    278557
","Index(['nft_sales_count', 'First_item_Unique_id_collection', 'GoogleTrends',
       'BTC_price', 'ETH_price', 'MANA_price', 'WAX_price',
       'GoogleTrends_7d_rolling_avg', 'GoogleTrends_14d_rolling_avg',
       'GoogleTrends_30d_rolling_avg', 'GoogleTrends_60d_rolling_avg',
       'GoogleTrends_90d_rolling_avg', 'BTC_price_7d_rolling_avg',
       'BTC_price_14d_rolling_avg', 'BTC_price_30d_rolling_avg',
       'BTC_price_60d_rolling_avg', 'BTC_price_90d_rolling_avg',
       'ETH_price_7d_rolling_avg', 'ETH_price_14d_rolling_avg',
       'ETH_price_30d_rolling_avg', 'ETH_price_60d_rolling_avg',
       'ETH_price_90d_rolling_avg', 'MANA_price_7d_rolling_avg',
       'MANA_price_14d_rolling_avg', 'MANA_price_30d_rolling_avg',
       'MANA_price_60d_rolling_avg', 'MANA_price_90d_rolling_avg',
       'WAX_price_7d_rolling_avg', 'WAX_price_14d_rolling_avg',
       'WAX_price_30d_rolling_avg', 'WAX_price_60d_rolling_avg',
       'WAX_price_90d_rolling_avg', 'Ggl_trends_collection',
       'Ggl_trends_collection_7d_rolling_avg',
       'Ggl_trends_collection_14d_rolling_avg',
       'Ggl_trends_collection_30d_rolling_avg',
       'Ggl_trends_collection_60d_rolling_avg',
       'Ggl_trends_collection_90d_rolling_avg', 'Price_USD_median_7d',
       'Price_USD_max_7d', 'Price_USD_median_14d', 'Price_USD_max_14d',
       'Price_USD_median_30d', 'Price_USD_max_30d', 'Price_USD_median_60d',
       'Price_USD_max_60d', 'Price_USD_median_90d', 'Price_USD_max_90d',
       'Price_USD_median_180d', 'Price_USD_max_180d', 'Price_USD_median_365d',
       'Price_USD_max_365d', 'Price_USD_median_730d', 'Price_USD_max_730d',
       'Price_Crypto_median_7d', 'Price_Crypto_max_7d',
       'Price_Crypto_median_14d', 'Price_Crypto_max_14d',
       'Price_Crypto_median_30d', 'Price_Crypto_max_30d',
       'Price_Crypto_median_60d', 'Price_Crypto_max_60d',
       'Price_Crypto_median_90d', 'Price_Crypto_max_90d',
       'Price_Crypto_median_180d', 'Price_Crypto_max_180d',
       'Price_Crypto_median_365d', 'Price_Crypto_max_365d',
       'Price_Crypto_median_730d', 'Price_Crypto_max_730d',
       'Price_USD_collection_cum_median', 'Price_USD_collection_cum_max',
       'Price_Crypto_collection_cum_median', 'Price_Crypto_collection_cum_max',
       'p_resale', 'pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5',
       'trans_count_seller', 'deg_centrality_seller', 'pgrank_seller',
       'trans_count_buyer', 'deg_centrality_buyer', 'pgrank_buyer',
       'Category_Art', 'Category_Collectible', 'Category_Games',
       'Category_Metaverse', 'Category_Other'],
      dtype='object')","[-1.10920488e-04  0.00000000e+00 -5.43299592e-07  6.08940911e-05
 -1.52651683e-05 -2.44056298e-09 -4.14735128e-08 -6.09157043e-07
 -3.04495139e-07  4.27578179e-07  6.40453171e-07  4.58096465e-07
 -1.19911671e-04 -2.61213888e-06  8.05326331e-05  1.36755100e-04
 -1.37157190e-04 -2.52399192e-05 -3.36994412e-05 -5.50787586e-05
 -7.93361655e-05 -8.29736562e-05  4.27321079e-09  1.51513022e-08
  2.47826835e-08  1.71761610e-08  1.18796532e-08 -3.73918731e-08
 -3.11305633e-08 -2.24675442e-08 -1.78311301e-08 -1.38503756e-08
 -2.12105478e-06 -2.49168632e-06 -2.74550701e-06 -2.79051166e-06
 -2.03911475e-06 -1.35070331e-06 -1.14764022e-05  2.01667600e-05
 -8.47662274e-07  4.27044958e-06  1.32914340e-06 -3.38078224e-06
  3.75034784e-06  3.68669213e-06 -4.63494325e-06  4.94313764e-06
 -7.14888737e-06  3.19803313e-06 -8.11342396e-06 -4.77631726e-06
 -9.15496009e-06 -3.44452712e-06 -8.55029541e-06  3.75501578e-06
  7.18705265e-06 -8.22341251e-06 -1.37042198e-06  4.08129401e-06
  8.92818607e-07 -3.69734370e-05  6.15307667e-07  3.32309320e-05
 -5.88751353e-07 -1.30406090e-06 -1.57500374e-06  4.77981547e-06
 -1.81837858e-06  6.70678185e-07 -3.67546974e-06  3.84327000e-07
  7.43664705e-05 -3.91864925e-06 -1.63257231e-06  8.19661987e-06
  1.63251327e-07 -4.47284735e-08 -5.38275716e-07  1.15978116e-06
 -5.03825375e-06 -5.70073045e-10  1.22626442e-10 -5.03825375e-06
 -5.97876834e-11 -1.09924455e-11 -5.01523769e-07  7.66565150e-08
  2.05617805e-07  1.91229351e-08 -1.35881726e-08]",2022-04-05-02:40:03
1,secondary-logregr-fillcustom-nobal-noscale,NFT secondary sales,LogisticRegression(),None,None,0.7408378494375977,0.7402114097945287,0.742013992657425,0.7415591948384879,0.7056763202725724,0.7812867791290702,0.7420139926574251,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x7fde2d736d90>,"              precision    recall  f1-score   support

           0       0.78      0.70      0.74    145301
           1       0.71      0.78      0.74    132548

    accuracy                           0.74    277849
   macro avg       0.74      0.74      0.74    277849
weighted avg       0.74      0.74      0.74    277849
","Index(['nft_sales_count', 'First_item_Unique_id_collection', 'GoogleTrends',
       'BTC_price', 'ETH_price', 'MANA_price', 'WAX_price',
       'GoogleTrends_7d_rolling_avg', 'GoogleTrends_14d_rolling_avg',
       'GoogleTrends_30d_rolling_avg', 'GoogleTrends_60d_rolling_avg',
       'GoogleTrends_90d_rolling_avg', 'BTC_price_7d_rolling_avg',
       'BTC_price_14d_rolling_avg', 'BTC_price_30d_rolling_avg',
       'BTC_price_60d_rolling_avg', 'BTC_price_90d_rolling_avg',
       'ETH_price_7d_rolling_avg', 'ETH_price_14d_rolling_avg',
       'ETH_price_30d_rolling_avg', 'ETH_price_60d_rolling_avg',
       'ETH_price_90d_rolling_avg', 'MANA_price_7d_rolling_avg',
       'MANA_price_14d_rolling_avg', 'MANA_price_30d_rolling_avg',
       'MANA_price_60d_rolling_avg', 'MANA_price_90d_rolling_avg',
       'WAX_price_7d_rolling_avg', 'WAX_price_14d_rolling_avg',
       'WAX_price_30d_rolling_avg', 'WAX_price_60d_rolling_avg',
       'WAX_price_90d_rolling_avg', 'Ggl_trends_collection',
       'Ggl_trends_collection_7d_rolling_avg',
       'Ggl_trends_collection_14d_rolling_avg',
       'Ggl_trends_collection_30d_rolling_avg',
       'Ggl_trends_collection_60d_rolling_avg',
       'Ggl_trends_collection_90d_rolling_avg', 'Price_USD_median_7d',
       'Price_USD_max_7d', 'Price_USD_median_14d', 'Price_USD_max_14d',
       'Price_USD_median_30d', 'Price_USD_max_30d', 'Price_USD_median_60d',
       'Price_USD_max_60d', 'Price_USD_median_90d', 'Price_USD_max_90d',
       'Price_USD_median_180d', 'Price_USD_max_180d', 'Price_USD_median_365d',
       'Price_USD_max_365d', 'Price_USD_median_730d', 'Price_USD_max_730d',
       'Price_Crypto_median_7d', 'Price_Crypto_max_7d',
       'Price_Crypto_median_14d', 'Price_Crypto_max_14d',
       'Price_Crypto_median_30d', 'Price_Crypto_max_30d',
       'Price_Crypto_median_60d', 'Price_Crypto_max_60d',
       'Price_Crypto_median_90d', 'Price_Crypto_max_90d',
       'Price_Crypto_median_180d', 'Price_Crypto_max_180d',
       'Price_Crypto_median_365d', 'Price_Crypto_max_365d',
       'Price_Crypto_median_730d', 'Price_Crypto_max_730d',
       'Price_USD_collection_cum_median', 'Price_USD_collection_cum_max',
       'Price_Crypto_collection_cum_median', 'Price_Crypto_collection_cum_max',
       'p_resale', 'pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5',
       'trans_count_seller', 'deg_centrality_seller', 'pgrank_seller',
       'trans_count_buyer', 'deg_centrality_buyer', 'pgrank_buyer',
       'Category_Art', 'Category_Collectible', 'Category_Games',
       'Category_Metaverse', 'Category_Other'],
      dtype='object')","[-7.30757025e-05  0.00000000e+00 -4.73525319e-07  5.98539159e-05
 -1.44865364e-05 -7.22304154e-09 -4.10483197e-08 -5.38217715e-07
 -3.07056396e-07  2.71480400e-07  4.55641842e-07  3.27508670e-07
 -9.73286159e-05  5.51244029e-06  6.80564563e-05  1.02596332e-04
 -1.22315657e-04 -2.24494012e-05 -2.85479223e-05 -4.48802740e-05
 -6.50228372e-05 -6.86122991e-05 -2.15541702e-09  7.14876514e-09
  1.39713616e-08  5.19245668e-09 -1.46837460e-09 -4.05736361e-08
 -3.68326838e-08 -3.15488978e-08 -3.44441990e-08 -3.89879986e-08
 -1.72333022e-06 -2.06265040e-06 -2.30776307e-06 -2.34074306e-06
 -1.69095789e-06 -1.12161819e-06 -1.23142511e-05  2.02708755e-05
 -1.69460274e-06  8.39550796e-07  7.79572583e-07 -1.20332039e-06
  2.57015424e-06  3.68278706e-06 -4.38396248e-06  2.34782884e-06
 -6.41495677e-06  1.18057427e-05 -7.21336442e-06 -1.27329739e-05
 -8.07575245e-06 -2.91406924e-06 -6.24495699e-06  1.49292278e-07
  6.24088785e-06 -4.48479076e-06 -9.63832547e-07  7.95207703e-06
  4.16937643e-07 -2.58952848e-05  1.30867807e-07  2.43801285e-05
 -8.67860202e-07 -1.12921913e-05 -1.68556659e-06  7.60513205e-06
 -1.90002839e-06  1.93546949e-06 -1.66387819e-06  3.68275780e-07
  6.13976472e-05 -3.95222842e-06 -3.40162439e-06  1.20339465e-05
 -1.87318801e-07  1.85869870e-06 -7.55954012e-07  1.16984523e-07
 -4.41257332e-06 -4.56011264e-10  9.82013968e-11 -4.41257332e-06
 -5.26705208e-11 -9.09494227e-12 -4.03540129e-07  6.16582706e-08
  1.64148864e-07  1.49542128e-08 -5.87661688e-09]",2022-04-05-02:53:33
2,secondary-logregr-fill0-nobal-minmaxscale,NFT secondary sales,LogisticRegression(),None,MinMaxScaler,0.7625503936357729,0.7634380037119871,0.7656013851829258,0.7655213641151185,0.7248859447548065,0.8109831949878995,0.7656013851829256,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x7fde2d49bad0>,"              precision    recall  f1-score   support

           0       0.81      0.72      0.76    145918
           1       0.72      0.81      0.77    132639

    accuracy                           0.76    278557
   macro avg       0.77      0.77      0.76    278557
weighted avg       0.77      0.76      0.76    278557
","Index(['nft_sales_count', 'First_item_Unique_id_collection', 'GoogleTrends',
       'BTC_price', 'ETH_price', 'MANA_price', 'WAX_price',
       'GoogleTrends_7d_rolling_avg', 'GoogleTrends_14d_rolling_avg',
       'GoogleTrends_30d_rolling_avg', 'GoogleTrends_60d_rolling_avg',
       'GoogleTrends_90d_rolling_avg', 'BTC_price_7d_rolling_avg',
       'BTC_price_14d_rolling_avg', 'BTC_price_30d_rolling_avg',
       'BTC_price_60d_rolling_avg', 'BTC_price_90d_rolling_avg',
       'ETH_price_7d_rolling_avg', 'ETH_price_14d_rolling_avg',
       'ETH_price_30d_rolling_avg', 'ETH_price_60d_rolling_avg',
       'ETH_price_90d_rolling_avg', 'MANA_price_7d_rolling_avg',
       'MANA_price_14d_rolling_avg', 'MANA_price_30d_rolling_avg',
       'MANA_price_60d_rolling_avg', 'MANA_price_90d_rolling_avg',
       'WAX_price_7d_rolling_avg', 'WAX_price_14d_rolling_avg',
       'WAX_price_30d_rolling_avg', 'WAX_price_60d_rolling_avg',
       'WAX_price_90d_rolling_avg', 'Ggl_trends_collection',
       'Ggl_trends_collection_7d_rolling_avg',
       'Ggl_trends_collection_14d_rolling_avg',
       'Ggl_trends_collection_30d_rolling_avg',
       'Ggl_trends_collection_60d_rolling_avg',
       'Ggl_trends_collection_90d_rolling_avg', 'Price_USD_median_7d',
       'Price_USD_max_7d', 'Price_USD_median_14d', 'Price_USD_max_14d',
       'Price_USD_median_30d', 'Price_USD_max_30d', 'Price_USD_median_60d',
       'Price_USD_max_60d', 'Price_USD_median_90d', 'Price_USD_max_90d',
       'Price_USD_median_180d', 'Price_USD_max_180d', 'Price_USD_median_365d',
       'Price_USD_max_365d', 'Price_USD_median_730d', 'Price_USD_max_730d',
       'Price_Crypto_median_7d', 'Price_Crypto_max_7d',
       'Price_Crypto_median_14d', 'Price_Crypto_max_14d',
       'Price_Crypto_median_30d', 'Price_Crypto_max_30d',
       'Price_Crypto_median_60d', 'Price_Crypto_max_60d',
       'Price_Crypto_median_90d', 'Price_Crypto_max_90d',
       'Price_Crypto_median_180d', 'Price_Crypto_max_180d',
       'Price_Crypto_median_365d', 'Price_Crypto_max_365d',
       'Price_Crypto_median_730d', 'Price_Crypto_max_730d',
       'Price_USD_collection_cum_median', 'Price_USD_collection_cum_max',
       'Price_Crypto_collection_cum_median', 'Price_Crypto_collection_cum_max',
       'p_resale', 'pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5',
       'trans_count_seller', 'deg_centrality_seller', 'pgrank_seller',
       'trans_count_buyer', 'deg_centrality_buyer', 'pgrank_buyer',
       'Category_Art', 'Category_Collectible', 'Category_Games',
       'Category_Metaverse', 'Category_Other'],
      dtype='object')","[-7.12056733  0.         -0.30707971  2.90028498  1.42381231  0.43270877
 -1.18934055 -2.31827172  2.79351944  2.87135451 -1.3032103  -1.00078453
 -2.28030953 -1.75253446  0.84897483  0.04845928  0.92682436  0.83454347
  1.05750007 -1.00277344 -0.58642698  0.34609946 -2.65682749 -0.58237452
  1.48507313  1.95789458 -1.44528988 -0.38407404 -0.88506891  0.14424056
  0.21075251 -0.95182684  0.29460288  0.22216445  0.53878435 -1.18970475
 -0.71648628  0.53718618  0.97749175  1.8016635   0.99721883  1.37304461
  0.98110506  0.80789224  1.00648459  1.13643349  0.90141668  1.1982825
  0.88088295  1.30936909  0.87566823  1.41315382  0.86828944  1.6001838
 -0.5930524  -0.12133686 -0.54679892 -0.16224784 -0.59494272 -0.15522878
 -0.59236479 -0.16385336 -0.59269407 -0.15625899 -0.59451114 -0.16853729
 -0.59556683 -0.14984295 -0.59589318 -0.16874635  0.28238969  1.40424493
  0.66451556 -3.63531951 -3.78010181  1.0493856  -0.11698918  0.47776065
 -0.35933627  0.3064044  -0.98370158 -2.18532739 16.31513441 -0.98370158
 -0.68262894  2.19389706 -1.20543251  0.20880191  0.17525784  0.52512051
 -0.36557619]",2022-04-05-03:15:37
3,secondary-logregr-fillcustom-nobal-minmaxscale,NFT secondary sales,LogisticRegression(),None,MinMaxScaler,0.7631458898877355,0.7636665958848151,0.7658979554108007,0.7668055215225027,0.7243778557578117,0.8145124784983553,0.7658979554108007,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x7fde2d17d310>,"              precision    recall  f1-score   support

           0       0.81      0.72      0.76    145301
           1       0.72      0.81      0.77    132548

    accuracy                           0.76    277849
   macro avg       0.77      0.77      0.76    277849
weighted avg       0.77      0.76      0.76    277849
","Index(['nft_sales_count', 'First_item_Unique_id_collection', 'GoogleTrends',
       'BTC_price', 'ETH_price', 'MANA_price', 'WAX_price',
       'GoogleTrends_7d_rolling_avg', 'GoogleTrends_14d_rolling_avg',
       'GoogleTrends_30d_rolling_avg', 'GoogleTrends_60d_rolling_avg',
       'GoogleTrends_90d_rolling_avg', 'BTC_price_7d_rolling_avg',
       'BTC_price_14d_rolling_avg', 'BTC_price_30d_rolling_avg',
       'BTC_price_60d_rolling_avg', 'BTC_price_90d_rolling_avg',
       'ETH_price_7d_rolling_avg', 'ETH_price_14d_rolling_avg',
       'ETH_price_30d_rolling_avg', 'ETH_price_60d_rolling_avg',
       'ETH_price_90d_rolling_avg', 'MANA_price_7d_rolling_avg',
       'MANA_price_14d_rolling_avg', 'MANA_price_30d_rolling_avg',
       'MANA_price_60d_rolling_avg', 'MANA_price_90d_rolling_avg',
       'WAX_price_7d_rolling_avg', 'WAX_price_14d_rolling_avg',
       'WAX_price_30d_rolling_avg', 'WAX_price_60d_rolling_avg',
       'WAX_price_90d_rolling_avg', 'Ggl_trends_collection',
       'Ggl_trends_collection_7d_rolling_avg',
       'Ggl_trends_collection_14d_rolling_avg',
       'Ggl_trends_collection_30d_rolling_avg',
       'Ggl_trends_collection_60d_rolling_avg',
       'Ggl_trends_collection_90d_rolling_avg', 'Price_USD_median_7d',
       'Price_USD_max_7d', 'Price_USD_median_14d', 'Price_USD_max_14d',
       'Price_USD_median_30d', 'Price_USD_max_30d', 'Price_USD_median_60d',
       'Price_USD_max_60d', 'Price_USD_median_90d', 'Price_USD_max_90d',
       'Price_USD_median_180d', 'Price_USD_max_180d', 'Price_USD_median_365d',
       'Price_USD_max_365d', 'Price_USD_median_730d', 'Price_USD_max_730d',
       'Price_Crypto_median_7d', 'Price_Crypto_max_7d',
       'Price_Crypto_median_14d', 'Price_Crypto_max_14d',
       'Price_Crypto_median_30d', 'Price_Crypto_max_30d',
       'Price_Crypto_median_60d', 'Price_Crypto_max_60d',
       'Price_Crypto_median_90d', 'Price_Crypto_max_90d',
       'Price_Crypto_median_180d', 'Price_Crypto_max_180d',
       'Price_Crypto_median_365d', 'Price_Crypto_max_365d',
       'Price_Crypto_median_730d', 'Price_Crypto_max_730d',
       'Price_USD_collection_cum_median', 'Price_USD_collection_cum_max',
       'Price_Crypto_collection_cum_median', 'Price_Crypto_collection_cum_max',
       'p_resale', 'pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5',
       'trans_count_seller', 'deg_centrality_seller', 'pgrank_seller',
       'trans_count_buyer', 'deg_centrality_buyer', 'pgrank_buyer',
       'Category_Art', 'Category_Collectible', 'Category_Games',
       'Category_Metaverse', 'Category_Other'],
      dtype='object')","[-5.74689892  0.         -0.53224657  2.13107985  0.59362572 -1.19067621
  2.58158374 -2.23274097  1.50079271  1.37479255 -0.87577065 -0.66681127
 -2.390718   -1.40035436  1.81063018  1.60796816  2.30251672  0.02014846
  0.30746832  0.44475255 -1.27149276 -2.18284887 -1.82414579  1.24109442
  1.36483477  0.52036375 -0.38541229  0.48587563 -0.60778809 -2.36891955
 -0.04944069  1.01916215  0.46479929  0.02901835  0.53828049 -1.25937127
 -0.76146721  0.95588774  0.73641258  1.22525584  0.77072227  0.92068338
  0.77205294  0.63337693  0.78413229  0.85441733  0.71400943  0.90320253
  0.69943524  0.9671467   0.69547401  0.979387    0.69063643  1.06573208
 -0.1247073  -0.05967369 -0.08236236 -0.06723993 -0.09921032 -0.06509463
 -0.09742873 -0.0739186  -0.09747623 -0.06972142 -0.09873533 -0.08328055
 -0.0993151  -0.0824596  -0.09954236 -0.11802172  0.06111816  0.66818858
 -0.03242268 -1.19123747 -3.22745167  3.19341562  0.09827741  0.4735792
 -0.52256916  1.07387529 -0.87737788 -1.58908676 13.86890188 -0.87737788
 -0.75039521  1.98928962 -1.07458853  0.03878197 -0.10854975  0.17767076
 -0.37255763]",2022-04-05-03:20:46
4,secondary-lightgbm-fill0-nobal-noscale,NFT secondary sales,LGBMClassifier(),None,None,0.8141942223674149,0.8135605998054258,0.8144460539784524,0.8097070160782073,0.7876629811016774,0.8330204540142794,0.8144460539784524,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x7fde2cee1250>,"              precision    recall  f1-score   support

           0       0.84      0.80      0.82    145918
           1       0.79      0.83      0.81    132639

    accuracy                           0.81    278557
   macro avg       0.81      0.81      0.81    278557
weighted avg       0.81      0.81      0.81    278557
","Index(['nft_sales_count', 'First_item_Unique_id_collection', 'GoogleTrends',
       'BTC_price', 'ETH_price', 'MANA_price', 'WAX_price',
       'GoogleTrends_7d_rolling_avg', 'GoogleTrends_14d_rolling_avg',
       'GoogleTrends_30d_rolling_avg', 'GoogleTrends_60d_rolling_avg',
       'GoogleTrends_90d_rolling_avg', 'BTC_price_7d_rolling_avg',
       'BTC_price_14d_rolling_avg', 'BTC_price_30d_rolling_avg',
       'BTC_price_60d_rolling_avg', 'BTC_price_90d_rolling_avg',
       'ETH_price_7d_rolling_avg', 'ETH_price_14d_rolling_avg',
       'ETH_price_30d_rolling_avg', 'ETH_price_60d_rolling_avg',
       'ETH_price_90d_rolling_avg', 'MANA_price_7d_rolling_avg',
       'MANA_price_14d_rolling_avg', 'MANA_price_30d_rolling_avg',
       'MANA_price_60d_rolling_avg', 'MANA_price_90d_rolling_avg',
       'WAX_price_7d_rolling_avg', 'WAX_price_14d_rolling_avg',
       'WAX_price_30d_rolling_avg', 'WAX_price_60d_rolling_avg',
       'WAX_price_90d_rolling_avg', 'Ggl_trends_collection',
       'Ggl_trends_collection_7d_rolling_avg',
       'Ggl_trends_collection_14d_rolling_avg',
       'Ggl_trends_collection_30d_rolling_avg',
       'Ggl_trends_collection_60d_rolling_avg',
       'Ggl_trends_collection_90d_rolling_avg', 'Price_USD_median_7d',
       'Price_USD_max_7d', 'Price_USD_median_14d', 'Price_USD_max_14d',
       'Price_USD_median_30d', 'Price_USD_max_30d', 'Price_USD_median_60d',
       'Price_USD_max_60d', 'Price_USD_median_90d', 'Price_USD_max_90d',
       'Price_USD_median_180d', 'Price_USD_max_180d', 'Price_USD_median_365d',
       'Price_USD_max_365d', 'Price_USD_median_730d', 'Price_USD_max_730d',
       'Price_Crypto_median_7d', 'Price_Crypto_max_7d',
       'Price_Crypto_median_14d', 'Price_Crypto_max_14d',
       'Price_Crypto_median_30d', 'Price_Crypto_max_30d',
       'Price_Crypto_median_60d', 'Price_Crypto_max_60d',
       'Price_Crypto_median_90d', 'Price_Crypto_max_90d',
       'Price_Crypto_median_180d', 'Price_Crypto_max_180d',
       'Price_Crypto_median_365d', 'Price_Crypto_max_365d',
       'Price_Crypto_median_730d', 'Price_Crypto_max_730d',
       'Price_USD_collection_cum_median', 'Price_USD_collection_cum_max',
       'Price_Crypto_collection_cum_median', 'Price_Crypto_collection_cum_max',
       'p_resale', 'pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5',
       'trans_count_seller', 'deg_centrality_seller', 'pgrank_seller',
       'trans_count_buyer', 'deg_centrality_buyer', 'pgrank_buyer',
       'Category_Art', 'Category_Collectible', 'Category_Games',
       'Category_Metaverse', 'Category_Other'],
      dtype='object')","[190   0   3  36  45  41  14  12   7  18  11   2  16  32  11  26  28  14
  14  12  13  16  28   9   8  13  17  27  11  19  20  28  11   8  10  24
  20  22  15  13  10  15  14  18   9  16   5   5  16   8  11  18  37  27
  11  10  19  11  15  13   5   6   9   8  31  18  21  15  27  16 135  39
 113  51 188  84  39  62  28  19 170 280 266   0  94  89   8   4   4  19
   0]",2022-04-05-03:49:33
5,secondary-lightgbm-fill0-nobal-minmaxscale,NFT secondary sales,LGBMClassifier(),None,MinMaxScaler,0.8139994686904296,0.810656346815912,0.812134662960653,0.8091863203707522,0.7778566062932977,0.8431456811345079,0.812134662960653,<sklearn.metrics._plot.confusion_matrix.ConfusionMatrixDisplay object at 0x7fde2cc022d0>,"              precision    recall  f1-score   support

           0       0.85      0.78      0.81    145918
           1       0.78      0.84      0.81    132639

    accuracy                           0.81    278557
   macro avg       0.81      0.81      0.81    278557
weighted avg       0.81      0.81      0.81    278557
","Index(['nft_sales_count', 'First_item_Unique_id_collection', 'GoogleTrends',
       'BTC_price', 'ETH_price', 'MANA_price', 'WAX_price',
       'GoogleTrends_7d_rolling_avg', 'GoogleTrends_14d_rolling_avg',
       'GoogleTrends_30d_rolling_avg', 'GoogleTrends_60d_rolling_avg',
       'GoogleTrends_90d_rolling_avg', 'BTC_price_7d_rolling_avg',
       'BTC_price_14d_rolling_avg', 'BTC_price_30d_rolling_avg',
       'BTC_price_60d_rolling_avg', 'BTC_price_90d_rolling_avg',
       'ETH_price_7d_rolling_avg', 'ETH_price_14d_rolling_avg',
       'ETH_price_30d_rolling_avg', 'ETH_price_60d_rolling_avg',
       'ETH_price_90d_rolling_avg', 'MANA_price_7d_rolling_avg',
       'MANA_price_14d_rolling_avg', 'MANA_price_30d_rolling_avg',
       'MANA_price_60d_rolling_avg', 'MANA_price_90d_rolling_avg',
       'WAX_price_7d_rolling_avg', 'WAX_price_14d_rolling_avg',
       'WAX_price_30d_rolling_avg', 'WAX_price_60d_rolling_avg',
       'WAX_price_90d_rolling_avg', 'Ggl_trends_collection',
       'Ggl_trends_collection_7d_rolling_avg',
       'Ggl_trends_collection_14d_rolling_avg',
       'Ggl_trends_collection_30d_rolling_avg',
       'Ggl_trends_collection_60d_rolling_avg',
       'Ggl_trends_collection_90d_rolling_avg', 'Price_USD_median_7d',
       'Price_USD_max_7d', 'Price_USD_median_14d', 'Price_USD_max_14d',
       'Price_USD_median_30d', 'Price_USD_max_30d', 'Price_USD_median_60d',
       'Price_USD_max_60d', 'Price_USD_median_90d', 'Price_USD_max_90d',
       'Price_USD_median_180d', 'Price_USD_max_180d', 'Price_USD_median_365d',
       'Price_USD_max_365d', 'Price_USD_median_730d', 'Price_USD_max_730d',
       'Price_Crypto_median_7d', 'Price_Crypto_max_7d',
       'Price_Crypto_median_14d', 'Price_Crypto_max_14d',
       'Price_Crypto_median_30d', 'Price_Crypto_max_30d',
       'Price_Crypto_median_60d', 'Price_Crypto_max_60d',
       'Price_Crypto_median_90d', 'Price_Crypto_max_90d',
       'Price_Crypto_median_180d', 'Price_Crypto_max_180d',
       'Price_Crypto_median_365d', 'Price_Crypto_max_365d',
       'Price_Crypto_median_730d', 'Price_Crypto_max_730d',
       'Price_USD_collection_cum_median', 'Price_USD_collection_cum_max',
       'Price_Crypto_collection_cum_median', 'Price_Crypto_collection_cum_max',
       'p_resale', 'pca_1', 'pca_2', 'pca_3', 'pca_4', 'pca_5',
       'trans_count_seller', 'deg_centrality_seller', 'pgrank_seller',
       'trans_count_buyer', 'deg_centrality_buyer', 'pgrank_buyer',
       'Category_Art', 'Category_Collectible', 'Category_Games',
       'Category_Metaverse', 'Category_Other'],
      dtype='object')","[173   0   3  41  47  45  19  21  11  15  15   1  22  27  14  16  31   9
   6   6  16  22  24  11   9   8  24  23  13  18  14  35   8   7  13  25
  19  25  12  13   9  11  14  19  13  13   8   8  19   9  16  22  41  30
  10   6  13  12  20  18  13   7   8   4  25  21  20  12  27  25 137  52
 121  51 199  81  43  53  31  26 167 248 242   0  80  88  13   1  12  21
   0]",2022-04-05-04:00:19
